"","gender","age","income","religion","marital","education","ideol","imp_rel","empl_status","exp1_trt","exp1_dv_willing","exp1_dv2","exp2_trt","re_id","ccode","idyear","Religious_Denom","exp2_dv","job_worry","exp1_dv","strong_leader_good","exp1_comply"
"8061",1,19,7,6e+07,6,8,6,2,6,1,1,2,NA,4058,750,"4058_2012","Hindu",1,2,2,1,1
"8062",2,47,7,6e+07,1,9,3,1,5,3,1,1,NA,4059,750,"4059_2012","Hindu",3,4,1,0,1
"8063",1,35,3,6e+07,6,3,-2,1,1,1,1,-1,NA,4060,750,"4060_2012","Hindu",2,1,3,1,1
"8064",1,37,5,9e+07,1,9,6,2,4,1,1,1,NA,4061,750,"4061_2012","Other; nfd",4,4,2,1,1
"8065",1,30,5,6e+07,1,7,8,1,1,1,1,-1,NA,4062,750,"4062_2012","Hindu",1,1,1,1,1
"8066",2,50,5,6e+07,5,3,9,1,1,1,1,-1,NA,4063,750,"4063_2012","Hindu",4,1,2,1,1
"8067",2,55,5,6e+07,5,5,8,1,4,1,1,-1,NA,4064,750,"4064_2012","Hindu",4,1,1,1,1
"8068",2,25,4,6e+07,1,5,8,1,5,1,1,-1,NA,4065,750,"4065_2012","Hindu",3,1,1,1,1
"8069",2,70,7,8e+07,5,1,6,1,4,1,1,-1,NA,4066,750,"4066_2012","Other Christian; nfd",1,1,1,1,1
"8070",1,40,4,6e+07,1,9,7,1,1,1,1,1,NA,4067,750,"4067_2012","Hindu",1,1,1,1,1
"8071",1,40,4,9e+07,5,5,1,1,3,1,1,3,NA,4068,750,"4068_2012","Other; nfd",3,1,4,1,1
"8072",2,70,4,6e+07,1,1,8,1,5,1,1,-1,NA,4069,750,"4069_2012","Hindu",3,1,1,1,1
"8073",1,-1,-2,6e+07,1,-2,8,2,-2,1,-1,-1,NA,4070,750,"4070_2012","Hindu",2,-1,-1,1,1
"8074",2,45,4,6e+07,1,3,4,1,1,1,1,-1,NA,4071,750,"4071_2012","Hindu",4,1,1,1,1
"8075",1,39,3,6e+07,1,7,8,1,1,1,1,-1,NA,4072,750,"4072_2012","Hindu",3,1,1,1,1
"8076",2,40,4,6e+07,1,1,-2,1,8,1,1,-1,NA,4073,750,"4073_2012","Hindu",4,1,1,1,1
"8077",1,-1,-2,100000020,1,-2,-2,1,-2,-1,1,-1,NA,4074,750,"4074_2012","Noneligious",3,-1,-1,NA,0
"8078",2,47,4,6e+07,1,1,4,1,5,1,1,-1,NA,4075,750,"4075_2012","Hindu",4,1,1,1,1
"8079",2,33,4,6e+07,1,2,5,1,5,1,1,-1,NA,4076,750,"4076_2012","Hindu",4,1,2,1,1
"8080",2,31,4,6e+07,1,5,6,1,7,1,1,-1,NA,4077,750,"4077_2012","Hindu",4,1,1,1,1
"8081",2,35,3,6e+07,5,3,8,1,1,1,1,-1,NA,4078,750,"4078_2012","Hindu",4,1,1,1,1
"8082",2,20,4,6,6,6,5,2,6,1,NA,2,2,356070001,750,"356070001_2022","Hindu",3,3,1,1,1
"8083",1,63,5,6,1,3,6,1,3,1,1,NA,3,356070002,750,"356070002_2022","Hindu",3,3,2,1,1
"8084",1,17,1,5,6,1,5,1,3,3,1,1,2,356070003,750,"356070003_2022","Muslim",1,1,2,0,1
"8085",2,68,7,6,5,0,4,1,3,1,2,3,1,356070004,750,"356070004_2022","Hindu",1,3,4,1,1
"8086",1,55,4,6,2,6,8,1,3,1,1,NA,1,356070005,750,"356070005_2022","Hindu",2,4,1,1,1
"8087",1,58,2,6,1,4,6,1,1,2,1,2,4,356070006,750,"356070006_2022","Hindu",4,1,1,1,1
"8088",2,30,1,5,1,0,NA,1,7,1,1,NA,2,356070007,750,"356070007_2022","Muslim",1,4,4,1,1
"8089",1,45,2,6,1,1,7,1,1,4,1,2,3,356070008,750,"356070008_2022","Hindu",2,1,1,0,1
"8090",2,17,7,6,6,3,NA,1,6,1,1,2,3,356070009,750,"356070009_2022","Hindu",2,2,2,1,1
"8091",1,17,2,5,6,0,NA,1,1,NA,1,NA,4,356070010,750,"356070010_2022","Muslim",3,1,2,NA,NA
"8092",1,62,1,6,1,0,4,1,3,4,2,4,3,356070011,750,"356070011_2022","Hindu",4,1,1,0,1
"8093",2,77,3,6,5,1,NA,1,5,4,2,NA,3,356070012,750,"356070012_2022","Hindu",1,4,1,0,1
"8094",1,58,5,6,1,7,1,4,1,1,1,2,3,356070013,750,"356070013_2022","Hindu",3,4,1,1,1
"8095",1,19,1,6,6,6,10,3,6,1,1,1,2,356070014,750,"356070014_2022","Hindu",1,2,1,1,1
"8096",1,49,2,6,2,3,NA,1,1,1,1,NA,2,356070015,750,"356070015_2022","Hindu",3,3,1,1,1
"8097",2,32,4,6,1,2,NA,1,7,1,1,NA,3,356070016,750,"356070016_2022","Hindu",4,1,1,1,1
"8098",2,53,7,6,5,3,5,NA,5,1,1,3,1,356070017,750,"356070017_2022","Hindu",2,1,4,1,1
"8099",1,46,1,6,1,3,5,2,3,2,1,1,4,356070018,750,"356070018_2022","Hindu",1,2,1,1,1
"8100",1,31,5,6,1,6,NA,1,1,1,2,NA,NA,356070019,750,"356070019_2022","Hindu",2,3,3,1,1
"8101",1,16,7,6,6,3,9,1,6,1,1,3,4,356070020,750,"356070020_2022","Hindu",2,4,3,1,1
"8102",2,25,NA,6,1,6,NA,1,NA,2,1,1,1,356070021,750,"356070021_2022","Hindu",NA,NA,1,1,1
"8103",2,27,8,6,1,3,7,1,5,2,NA,1,NA,356070022,750,"356070022_2022","Hindu",1,1,1,1,1
"8104",1,20,7,6,6,6,10,4,6,1,2,2,1,356070023,750,"356070023_2022","Hindu",3,1,2,1,1
"8105",2,25,4,6,6,7,2,2,7,4,2,2,3,356070024,750,"356070024_2022","Hindu",2,3,2,0,1
"8106",2,21,5,6,6,6,NA,1,6,3,1,3,2,356070025,750,"356070025_2022","Hindu",2,2,1,0,1
"8107",2,25,3,6,1,1,10,1,7,1,1,NA,3,356070026,750,"356070026_2022","Hindu",1,4,1,1,1
"8108",1,52,5,6,2,4,8,1,1,1,1,NA,1,356070027,750,"356070027_2022","Hindu",1,2,1,1,1
"8109",2,78,3,6,1,7,5,1,5,3,2,1,4,356070028,750,"356070028_2022","Hindu",1,2,2,0,1
"8110",1,52,1,5,1,0,NA,1,3,1,1,NA,4,356070029,750,"356070029_2022","Muslim",4,4,4,1,1
"8111",1,55,8,6,1,3,4,1,1,4,1,4,NA,356070030,750,"356070030_2022","Hindu",4,2,1,0,1
"8112",2,28,8,1,6,3,5,NA,7,1,1,3,4,356070031,750,"356070031_2022","Catholic (Roman/Greek/etc)",1,1,3,1,1
"8113",1,37,4,9,1,0,3,2,1,NA,2,NA,3,356070032,750,"356070032_2022","Other",2,2,1,NA,NA
"8114",2,49,4,6,1,2,1,1,5,1,1,NA,4,356070033,750,"356070033_2022","Hindu",3,4,2,1,1
"8115",1,28,8,6,6,7,5,2,1,2,1,1,1,356070034,750,"356070034_2022","Hindu",2,2,1,1,1
"8116",2,17,6,6,6,3,6,1,7,1,1,NA,3,356070035,750,"356070035_2022","Hindu",2,4,2,1,1
"8117",1,16,7,6,6,3,NA,4,7,1,1,1,2,356070036,750,"356070036_2022","Hindu",2,1,1,1,1
"8118",1,16,2,6,6,3,NA,1,6,1,1,NA,1,356070037,750,"356070037_2022","Hindu",2,4,3,1,1
"8119",1,32,6,6,1,4,7,1,1,1,1,2,3,356070038,750,"356070038_2022","Hindu",1,2,1,1,1
"8120",2,17,6,5,6,3,NA,1,6,1,NA,2,NA,356070039,750,"356070039_2022","Muslim",2,2,3,1,1
"8121",2,22,4,6,1,3,6,3,1,1,1,1,1,356070040,750,"356070040_2022","Hindu",2,1,2,1,1
"8122",1,30,3,6,1,3,7,2,2,2,2,1,2,356070041,750,"356070041_2022","Hindu",2,2,1,1,1
"8123",1,17,2,6,6,6,2,2,1,2,2,1,2,356070042,750,"356070042_2022","Hindu",4,2,2,1,1
"8124",1,51,6,6,1,3,NA,1,3,1,1,1,NA,356070043,750,"356070043_2022","Hindu",1,2,NA,1,1
"8125",1,30,1,6,1,6,NA,4,3,1,1,NA,NA,356070044,750,"356070044_2022","Hindu",4,4,4,1,1
"8126",1,28,2,6,1,3,NA,1,7,1,1,2,4,356070045,750,"356070045_2022","Hindu",2,2,4,1,1
"8127",1,16,2,6,6,4,2,1,2,2,1,2,2,356070046,750,"356070046_2022","Hindu",3,1,1,1,1
"8128",2,30,7,6,1,6,7,3,1,3,1,3,1,356070047,750,"356070047_2022","Hindu",2,2,2,0,1
"8129",1,22,2,7,6,6,6,2,6,1,1,1,4,356070048,750,"356070048_2022","Buddhist",1,3,1,1,1
"8130",1,25,5,6,1,6,10,1,1,1,1,3,3,356070049,750,"356070049_2022","Hindu",3,1,1,1,1
"8131",2,43,3,6,1,3,6,1,7,1,2,NA,2,356070050,750,"356070050_2022","Hindu",2,2,2,1,1
"8132",2,31,8,6,2,6,5,1,5,1,1,2,1,356070051,750,"356070051_2022","Hindu",1,3,3,1,1
"8133",2,41,7,6,1,7,NA,1,2,1,2,2,2,356070052,750,"356070052_2022","Hindu",2,NA,3,1,1
"8134",1,50,3,6,1,3,10,1,1,1,1,3,3,356070053,750,"356070053_2022","Hindu",1,3,3,1,1
"8135",1,18,7,6,6,6,7,2,6,1,1,NA,2,356070054,750,"356070054_2022","Hindu",1,4,1,1,1
"8136",1,57,5,6,1,6,8,1,2,1,1,NA,1,356070055,750,"356070055_2022","Hindu",1,1,4,1,1
"8137",1,68,5,5,1,3,6,1,3,1,1,1,1,356070056,750,"356070056_2022","Muslim",1,3,3,1,1
"8138",1,30,2,6,1,3,7,1,NA,1,1,NA,3,356070057,750,"356070057_2022","Hindu",2,1,2,1,1
"8139",2,19,7,6,6,3,5,1,7,1,1,1,4,356070058,750,"356070058_2022","Hindu",1,1,2,1,1
"8140",2,32,2,6,1,3,5,1,5,1,1,1,3,356070059,750,"356070059_2022","Hindu",1,1,1,1,1
"8141",1,34,6,6,1,3,10,1,4,2,1,1,3,356070060,750,"356070060_2022","Hindu",1,1,1,1,1
"8142",1,54,2,6,1,2,NA,2,5,1,1,NA,1,356070061,750,"356070061_2022","Hindu",2,1,1,1,1
"8143",1,28,8,6,1,6,10,1,1,1,1,2,2,356070062,750,"356070062_2022","Hindu",1,2,2,1,1
"8144",1,36,9,6,1,3,6,3,3,1,2,1,2,356070063,750,"356070063_2022","Hindu",2,1,1,1,1
"8145",1,21,6,6,6,6,NA,1,6,2,1,NA,2,356070064,750,"356070064_2022","Hindu",2,4,1,1,1
"8146",1,53,2,6,1,2,NA,1,3,1,1,NA,NA,356070065,750,"356070065_2022","Hindu",4,NA,NA,1,1
"8147",2,16,5,5,6,3,NA,1,6,1,1,NA,2,356070066,750,"356070066_2022","Muslim",4,4,3,1,1
"8148",1,51,7,6,1,1,8,3,2,2,2,1,3,356070067,750,"356070067_2022","Hindu",4,3,1,1,1
"8149",2,17,10,6,6,3,9,1,6,4,1,1,3,356070068,750,"356070068_2022","Hindu",1,NA,1,0,1
"8150",1,47,5,5,1,1,5,1,3,1,1,2,1,356070069,750,"356070069_2022","Muslim",1,1,1,1,1
"8151",2,18,2,5,1,1,6,1,5,1,1,NA,4,356070070,750,"356070070_2022","Muslim",1,2,1,1,1
"8152",1,31,6,6,6,7,10,3,1,1,1,2,3,356070071,750,"356070071_2022","Hindu",1,1,3,1,1
"8153",2,23,8,6,2,3,5,1,5,1,2,4,1,356070072,750,"356070072_2022","Hindu",1,4,4,1,1
"8154",1,16,7,5,6,3,6,1,2,1,NA,2,2,356070073,750,"356070073_2022","Muslim",3,1,1,1,1
"8155",2,20,6,6,6,6,NA,1,6,2,1,2,NA,356070074,750,"356070074_2022","Hindu",2,2,3,1,1
"8156",2,57,8,5,1,3,6,1,1,1,NA,1,2,356070075,750,"356070075_2022","Muslim",2,3,3,1,1
"8157",1,16,6,5,6,3,5,1,3,1,1,NA,1,356070076,750,"356070076_2022","Muslim",1,2,1,1,1
"8158",2,23,3,5,1,3,NA,1,5,2,NA,NA,NA,356070077,750,"356070077_2022","Muslim",2,1,NA,1,1
"8159",2,28,5,6,1,3,8,1,7,1,1,1,2,356070078,750,"356070078_2022","Hindu",1,1,1,1,1
"8160",2,27,6,6,1,4,6,4,7,2,1,1,2,356070079,750,"356070079_2022","Hindu",2,2,4,1,1
"8161",2,16,8,6,6,3,NA,3,7,2,1,4,2,356070080,750,"356070080_2022","Hindu",3,1,1,1,1
"8162",1,44,7,6,1,3,5,1,3,1,1,2,2,356070081,750,"356070081_2022","Hindu",1,2,3,1,1
"8163",1,21,1,6,6,2,4,3,2,3,1,NA,4,356070082,750,"356070082_2022","Hindu",1,1,1,0,1
"8164",2,16,4,6,6,3,NA,1,6,4,1,NA,2,356070083,750,"356070083_2022","Hindu",2,NA,1,0,1
"8165",2,35,3,6,1,6,6,NA,3,2,1,2,2,356070084,750,"356070084_2022","Hindu",2,2,3,1,1
"8166",2,50,5,6,1,NA,NA,1,5,2,NA,NA,4,356070085,750,"356070085_2022","Hindu",4,3,1,1,1
"8167",1,17,8,5,6,3,8,1,7,2,1,1,3,356070086,750,"356070086_2022","Muslim",2,2,2,1,1
"8168",1,17,5,5,6,3,5,1,6,2,1,1,1,356070087,750,"356070087_2022","Muslim",2,1,2,1,1
"8169",1,17,6,6,6,3,NA,1,6,1,1,2,3,356070088,750,"356070088_2022","Hindu",1,4,1,1,1
"8170",1,32,5,6,6,6,5,2,3,1,1,2,2,356070089,750,"356070089_2022","Hindu",2,4,2,1,1
"8171",1,39,4,5,1,3,NA,1,3,1,1,NA,3,356070090,750,"356070090_2022","Muslim",1,2,1,1,1
"8172",2,25,6,6,6,2,5,2,7,1,2,3,2,356070091,750,"356070091_2022","Hindu",1,1,3,1,1
"8173",2,51,5,6,1,3,NA,1,8,1,2,NA,3,356070092,750,"356070092_2022","Hindu",3,2,3,1,1
"8174",2,39,5,6,1,4,7,1,5,3,2,1,2,356070093,750,"356070093_2022","Hindu",2,3,3,0,1
"8175",2,19,5,6,6,3,5,1,7,1,1,1,1,356070094,750,"356070094_2022","Hindu",1,4,1,1,1
"8176",1,60,3,6,2,2,8,1,4,1,2,NA,2,356070095,750,"356070095_2022","Hindu",2,4,2,1,1
"8177",2,46,8,6,1,3,NA,1,7,1,1,2,4,356070096,750,"356070096_2022","Hindu",1,3,1,1,1
"8178",1,42,5,6,1,7,5,4,2,2,2,2,2,356070097,750,"356070097_2022","Hindu",3,1,1,1,1
"8179",1,42,8,6,1,3,6,2,1,2,2,1,2,356070098,750,"356070098_2022","Hindu",3,3,2,1,1
"8180",1,30,9,6,6,6,7,4,6,1,1,4,3,356070099,750,"356070099_2022","Hindu",2,1,3,1,1
"8181",1,41,2,6,1,2,5,1,3,2,1,1,3,356070100,750,"356070100_2022","Hindu",1,1,1,1,1
"8182",1,22,6,6,1,4,7,1,2,2,2,1,3,356070101,750,"356070101_2022","Hindu",4,1,2,1,1
"8183",1,30,5,5,6,3,6,2,3,1,1,1,2,356070102,750,"356070102_2022","Muslim",1,2,4,1,1
"8184",1,71,5,6,1,0,NA,1,3,1,1,NA,NA,356070103,750,"356070103_2022","Hindu",2,NA,1,1,1
"8185",2,48,1,6,1,2,NA,3,7,NA,1,NA,NA,356070104,750,"356070104_2022","Hindu",1,1,1,NA,NA
"8186",1,35,4,5,1,2,NA,1,3,NA,1,NA,2,356070105,750,"356070105_2022","Muslim",3,4,1,NA,NA
"8187",2,58,5,6,5,0,5,1,4,1,2,4,2,356070106,750,"356070106_2022","Hindu",2,4,4,1,1
"8188",2,16,5,9,6,3,NA,2,6,3,1,2,1,356070107,750,"356070107_2022","Other",2,4,2,0,1
"8189",1,48,4,6,1,4,10,1,1,1,1,2,2,356070108,750,"356070108_2022","Hindu",1,3,1,1,1
"8190",2,16,4,6,6,3,9,1,6,3,1,2,3,356070109,750,"356070109_2022","Hindu",2,4,1,0,1
"8191",2,51,7,6,1,7,5,1,1,4,1,1,3,356070110,750,"356070110_2022","Hindu",1,1,1,0,1
"8192",2,66,6,6,1,1,NA,1,7,NA,2,NA,3,356070111,750,"356070111_2022","Hindu",2,4,2,NA,NA
"8193",1,17,10,6,6,3,NA,3,6,1,1,NA,1,356070112,750,"356070112_2022","Hindu",1,NA,2,1,1
"8194",1,45,5,5,1,3,NA,1,3,1,1,NA,3,356070113,750,"356070113_2022","Muslim",2,1,1,1,1
"8195",1,24,1,6,6,2,5,4,3,4,1,1,3,356070114,750,"356070114_2022","Hindu",1,2,1,0,1
"8196",1,16,1,6,6,2,7,1,7,4,2,1,2,356070115,750,"356070115_2022","Hindu",4,2,1,0,1
"8197",1,17,8,6,6,3,10,2,6,2,1,1,3,356070116,750,"356070116_2022","Hindu",2,1,1,1,1
"8198",1,17,8,6,6,3,8,1,6,2,1,2,4,356070117,750,"356070117_2022","Hindu",2,1,1,1,1
"8199",1,26,4,6,1,1,4,2,NA,2,2,2,2,356070118,750,"356070118_2022","Hindu",3,2,2,1,1
"8200",2,22,7,9,6,7,NA,1,6,1,1,2,2,356070119,750,"356070119_2022","Other",3,1,2,1,1
"8201",1,22,8,6,6,6,NA,1,6,2,1,1,2,356070120,750,"356070120_2022","Hindu",3,4,2,1,1
"8202",1,39,7,6,1,8,9,1,3,4,1,2,2,356070121,750,"356070121_2022","Hindu",2,4,1,0,1
"8203",1,24,6,6,6,7,2,1,3,1,1,3,1,356070122,750,"356070122_2022","Hindu",1,1,1,1,1
"8204",1,17,4,6,6,3,8,1,6,1,1,1,3,356070123,750,"356070123_2022","Hindu",1,1,1,1,1
"8205",1,17,10,6,6,3,9,1,2,1,1,1,2,356070124,750,"356070124_2022","Hindu",3,1,1,1,1
"8206",1,17,8,6,6,3,8,1,1,3,1,3,2,356070125,750,"356070125_2022","Hindu",2,3,3,0,1
"8207",1,40,5,6,1,7,4,1,3,3,1,4,3,356070126,750,"356070126_2022","Hindu",1,1,1,0,1
"8208",1,28,10,6,1,3,NA,2,1,1,1,NA,2,356070127,750,"356070127_2022","Hindu",2,2,1,1,1
"8209",2,48,4,6,1,2,6,3,NA,1,2,3,2,356070128,750,"356070128_2022","Hindu",2,2,NA,1,1
"8210",1,39,8,6,1,6,9,3,1,2,1,4,3,356070129,750,"356070129_2022","Hindu",1,2,3,1,1
"8211",2,36,4,6,1,2,NA,1,2,1,1,NA,2,356070130,750,"356070130_2022","Hindu",1,2,3,1,1
"8212",1,35,4,6,1,3,5,1,3,NA,1,NA,NA,356070131,750,"356070131_2022","Hindu",3,1,1,NA,NA
"8213",1,55,1,6,1,2,NA,1,1,1,1,NA,2,356070132,750,"356070132_2022","Hindu",2,2,4,1,1
"8214",2,65,3,6,1,1,8,2,5,1,1,NA,NA,356070133,750,"356070133_2022","Hindu",2,2,2,1,1
"8215",1,28,5,5,1,3,NA,1,3,1,1,NA,3,356070134,750,"356070134_2022","Muslim",1,2,2,1,1
"8216",2,17,8,6,6,3,9,1,6,1,NA,1,1,356070135,750,"356070135_2022","Hindu",2,4,1,1,1
"8217",1,30,6,6,1,7,5,1,1,2,1,NA,NA,356070136,750,"356070136_2022","Hindu",2,1,1,1,1
"8218",1,17,2,6,6,2,NA,4,7,2,2,NA,4,356070137,750,"356070137_2022","Hindu",1,4,1,1,1
"8219",1,33,10,5,1,3,NA,1,2,1,1,4,2,356070138,750,"356070138_2022","Muslim",2,NA,1,1,1
"8220",1,39,6,9,1,7,6,1,3,2,1,4,2,356070139,750,"356070139_2022","Other",4,4,1,1,1
"8221",1,17,3,6,6,3,NA,2,6,3,1,1,3,356070140,750,"356070140_2022","Hindu",1,3,3,0,1
"8222",2,28,3,6,1,6,5,3,5,3,NA,2,3,356070141,750,"356070141_2022","Hindu",2,1,1,0,1
"8223",1,23,6,6,1,6,NA,1,1,1,1,3,3,356070142,750,"356070142_2022","Hindu",1,1,2,1,1
"8224",2,26,8,6,2,6,5,1,5,1,2,3,1,356070143,750,"356070143_2022","Hindu",1,4,4,1,1
"8225",1,78,9,6,5,3,10,1,4,1,1,2,4,356070144,750,"356070144_2022","Hindu",1,4,4,1,1
"8226",1,50,1,6,1,2,5,2,8,1,1,1,3,356070145,750,"356070145_2022","Hindu",1,1,1,1,1
"8227",1,18,9,6,6,3,8,1,6,1,1,2,4,356070146,750,"356070146_2022","Hindu",1,3,1,1,1
"8228",1,60,9,6,1,3,7,3,NA,1,2,3,3,356070147,750,"356070147_2022","Hindu",2,1,4,1,1
"8229",2,56,10,6,1,3,6,1,5,3,1,4,3,356070148,750,"356070148_2022","Hindu",2,1,1,0,1
"8230",1,30,6,6,6,3,10,2,6,1,1,2,1,356070149,750,"356070149_2022","Hindu",1,4,2,1,1
"8231",2,21,5,6,1,1,4,3,3,2,2,2,2,356070150,750,"356070150_2022","Hindu",3,2,2,1,1
"8232",2,32,7,6,6,6,10,1,3,1,1,2,1,356070151,750,"356070151_2022","Hindu",1,1,1,1,1
"8233",1,42,2,5,1,3,2,2,NA,1,1,1,2,356070152,750,"356070152_2022","Muslim",4,1,1,1,1
"8234",1,69,1,6,1,6,1,4,2,4,1,4,3,356070153,750,"356070153_2022","Hindu",1,1,1,0,1
"8235",1,28,10,1,1,3,9,1,1,3,1,4,1,356070154,750,"356070154_2022","Catholic (Roman/Greek/etc)",2,3,2,0,1
"8236",1,30,9,6,1,7,7,1,3,3,2,3,1,356070155,750,"356070155_2022","Hindu",2,3,3,0,1
"8237",2,54,10,6,2,7,10,1,2,1,1,2,3,356070156,750,"356070156_2022","Hindu",1,2,1,1,1
"8238",2,50,9,6,1,1,6,4,3,2,1,2,2,356070157,750,"356070157_2022","Hindu",1,2,3,1,1
"8239",2,38,6,6,1,6,NA,1,4,2,2,NA,1,356070158,750,"356070158_2022","Hindu",1,3,2,1,1
"8240",2,55,6,6,1,3,8,1,1,1,1,2,3,356070159,750,"356070159_2022","Hindu",3,3,1,1,1
"8241",1,40,3,5,1,3,NA,2,3,1,1,NA,NA,356070160,750,"356070160_2022","Muslim",2,1,1,1,1
"8242",1,17,4,5,6,0,NA,1,3,1,1,NA,4,356070161,750,"356070161_2022","Muslim",2,1,1,1,1
"8243",1,56,5,6,1,1,6,1,3,2,2,NA,4,356070162,750,"356070162_2022","Hindu",3,1,1,1,1
"8244",1,17,5,5,6,3,6,3,6,1,1,2,2,356070163,750,"356070163_2022","Muslim",1,3,3,1,1
"8245",2,17,4,5,6,3,3,1,5,1,1,3,2,356070164,750,"356070164_2022","Muslim",4,2,1,1,1
"8246",2,31,1,6,1,3,NA,2,5,1,1,3,3,356070165,750,"356070165_2022","Hindu",1,1,3,1,1
"8247",1,44,6,6,1,3,5,1,1,1,1,2,1,356070166,750,"356070166_2022","Hindu",2,2,4,1,1
"8248",2,16,5,5,6,3,NA,1,6,2,NA,NA,4,356070167,750,"356070167_2022","Muslim",2,1,3,1,1
"8249",1,22,6,6,6,7,6,1,6,1,1,3,3,356070168,750,"356070168_2022","Hindu",1,2,2,1,1
"8250",1,50,1,6,1,2,NA,1,1,1,1,NA,4,356070169,750,"356070169_2022","Hindu",3,1,1,1,1
"8251",1,16,1,6,6,3,NA,1,6,1,1,1,2,356070170,750,"356070170_2022","Hindu",1,1,1,1,1
"8252",2,17,7,6,6,3,5,2,6,1,1,2,1,356070171,750,"356070171_2022","Hindu",1,3,4,1,1
"8253",2,47,6,6,1,3,6,1,5,NA,1,4,4,356070172,750,"356070172_2022","Hindu",4,NA,NA,NA,NA
"8254",1,62,3,6,1,2,3,3,4,3,2,4,3,356070173,750,"356070173_2022","Hindu",2,3,1,0,1
"8255",1,35,2,6,1,0,NA,1,1,NA,1,2,1,356070174,750,"356070174_2022","Hindu",3,2,1,NA,NA
"8256",1,37,10,6,1,6,5,1,3,1,1,3,1,356070175,750,"356070175_2022","Hindu",3,4,1,1,1
"8257",2,52,NA,6,1,1,NA,1,5,1,2,NA,4,356070176,750,"356070176_2022","Hindu",4,NA,2,1,1
"8258",2,53,9,6,1,2,8,1,7,2,2,1,2,356070177,750,"356070177_2022","Hindu",2,2,1,1,1
"8259",1,59,7,6,1,6,8,1,1,4,1,2,3,356070178,750,"356070178_2022","Hindu",2,1,1,0,1
"8260",1,41,7,9,1,3,8,1,3,4,1,NA,2,356070179,750,"356070179_2022","Other",1,4,1,0,1
"8261",1,48,3,6,1,3,6,1,8,1,1,NA,NA,356070180,750,"356070180_2022","Hindu",1,1,2,1,1
"8262",1,42,8,6,1,3,8,1,3,3,1,3,1,356070181,750,"356070181_2022","Hindu",2,3,3,0,1
"8263",2,52,7,9,1,0,2,1,5,3,1,NA,3,356070182,750,"356070182_2022","Other",1,1,1,0,1
"8264",1,35,4,9,1,3,4,1,3,2,1,2,3,356070183,750,"356070183_2022","Other",4,3,1,1,1
"8265",1,46,5,6,1,2,5,3,1,2,2,4,2,356070184,750,"356070184_2022","Hindu",3,2,2,1,1
"8266",2,17,NA,5,6,3,NA,2,6,NA,1,NA,NA,356070185,750,"356070185_2022","Muslim",1,3,1,NA,NA
"8267",2,60,1,6,1,0,10,1,NA,4,1,1,4,356070186,750,"356070186_2022","Hindu",1,1,1,0,1
"8268",2,32,6,6,6,7,NA,1,1,1,1,2,NA,356070187,750,"356070187_2022","Hindu",2,2,3,1,1
"8269",1,49,9,6,1,1,10,2,2,1,1,1,1,356070188,750,"356070188_2022","Hindu",3,1,2,1,1
"8270",2,25,NA,5,1,1,NA,1,5,1,1,NA,NA,356070189,750,"356070189_2022","Muslim",2,1,1,1,1
"8271",1,61,8,6,1,3,7,3,NA,1,2,2,2,356070190,750,"356070190_2022","Hindu",2,3,3,1,1
"8272",2,22,7,6,6,3,10,1,1,1,1,1,2,356070191,750,"356070191_2022","Hindu",1,2,1,1,1
"8273",1,30,3,5,1,3,NA,2,3,1,1,4,NA,356070192,750,"356070192_2022","Muslim",4,1,1,1,1
"8274",1,16,3,6,6,2,8,1,7,3,2,NA,1,356070193,750,"356070193_2022","Hindu",2,4,1,0,1
"8275",2,16,6,6,6,3,7,1,1,2,1,NA,3,356070194,750,"356070194_2022","Hindu",2,4,1,1,1
"8276",1,16,3,5,6,3,3,1,5,2,1,1,1,356070195,750,"356070195_2022","Muslim",4,2,2,1,1
"8277",2,30,2,6,1,2,1,1,2,1,2,1,2,356070196,750,"356070196_2022","Hindu",3,1,1,1,1
"8278",2,37,5,6,1,2,NA,2,8,4,1,2,4,356070197,750,"356070197_2022","Hindu",2,1,3,0,1
"8279",2,17,6,5,6,3,NA,2,5,1,1,1,1,356070198,750,"356070198_2022","Muslim",1,4,3,1,1
"8280",2,27,9,5,6,7,7,1,5,2,2,1,2,356070199,750,"356070199_2022","Muslim",1,4,1,1,1
"8281",2,16,5,6,6,3,1,1,7,4,1,1,4,356070200,750,"356070200_2022","Hindu",1,NA,1,0,1
"8282",2,17,8,6,6,6,5,3,5,3,NA,4,3,356070201,750,"356070201_2022","Hindu",1,3,2,0,1
"8283",1,32,6,6,1,1,5,1,3,2,1,2,1,356070202,750,"356070202_2022","Hindu",3,2,3,1,1
"8284",1,22,8,6,6,6,10,2,6,1,1,3,3,356070203,750,"356070203_2022","Hindu",1,2,2,1,1
"8285",1,21,6,6,6,4,8,2,1,1,1,2,3,356070204,750,"356070204_2022","Hindu",1,1,1,1,1
"8286",2,48,1,6,1,2,10,1,5,NA,1,NA,NA,356070205,750,"356070205_2022","Hindu",1,1,1,NA,NA
"8287",2,18,5,6,6,2,8,2,7,1,1,NA,1,356070206,750,"356070206_2022","Hindu",1,NA,2,1,1
"8288",2,50,NA,6,1,0,NA,2,2,NA,NA,2,2,356070207,750,"356070207_2022","Hindu",NA,3,4,NA,NA
"8289",2,16,7,6,6,3,6,3,6,1,1,3,1,356070208,750,"356070208_2022","Hindu",1,1,3,1,1
